seller_id,seller_zip_code_prefix,seller_city,seller_state,total_orders,total_products_sold,total_revenue,average_product_price,average_freight,average_review_score,average_delivery_time,seller_tier,seller_rating
32e5635e63cb374eb63afdd242fb6134,22451,rio de janeiro,RJ,1,1,910.0,910.0,17.82,5.0,7.0,Established,Excellent
c1f12f926d0ba950578b4fa41115cbb6,4317,sao paulo,SP,2,4,479.6,119.9,19.24,4.5,25.25,Growing,Not Rated
8602a61d680a10a82cceeeda0d99ea3d,1001,sao paulo,SP,17,19,826.99,43.52578947368421,13.311052631578947,4.473684210526316,7.2631578947368425,Established,Not Rated
c3acdfac4e3e97ff87529454fbc03642,5705,sao paulo,SP,12,12,16788.0,1399.0,22.439999999999998,4.25,10.75,Top Seller,Not Rated
fde0cc9ea29c8ccfc0a2c22256a58c71,81650,curitiba,PR,35,35,3922.0,112.05714285714286,28.550571428571427,4.485714285714286,8.17142857142857,Top Seller,Not Rated
e63e8bfa530fb16910dd6956e592bb81,7160,guarulhos,SP,42,43,1311.7,30.504651162790697,15.522558139534885,4.255813953488372,8.880952380952381,Established,Not Rated
c4f7fee5b0db50e87766f5a4d1b1b758,18085,sorocaba,SP,8,9,11961.83,1329.0922222222223,63.53,2.6666666666666665,11.2,Top Seller,Not Rated
d7485b33791774c36108f8c69602d48d,81020,curitiba,PR,10,10,399.82,39.982,21.932,3.7,8.2,Growing,Not Rated
515d781150feed28a6ac091bb0e3cb8c,79090,campo grande,MS,6,6,1002.35,167.05833333333334,25.395,4.166666666666667,9.333333333333334,Established,Not Rated
e908c0f3646e8b60375734a350d95d71,1226,sao paulo,SP,1,1,2951.0,2951.0,58.53,4.0,27.0,Established,Good
2646baaf662d4d92ac48f047e35db92d,3303,sao paulo,SP,15,18,1263.05,70.16944444444444,15.907777777777776,4.555555555555555,5.111111111111111,Established,Not Rated
13fa2a6c6b9d0f43cb588d7c82117a12,3567,sao paulo,SP,9,10,4528.0,452.8,19.144,4.0,20.0,Top Seller,Good
5343d0649eca2a983820bfe93fc4d17e,9270,santo andre,SP,71,111,10000.64,90.09585585585585,21.554864864864864,3.614678899082569,10.809090909090909,Top Seller,Not Rated
7c9130f5f3729edd32aa059141d92484,17400,garca,SP,3,4,126.0,31.5,16.7875,3.75,7.0,Emerging,Not Rated
e4ebd3f87bf70440014f07ddda7fbe03,19470,presidente epitacio,SP,7,7,671.5,95.92857142857143,16.537142857142857,4.571428571428571,17.571428571428573,Growing,Not Rated
33a17d60c64393351ebf1ef860f4e0f2,91510,porto alegre,RS,43,47,8152.4800000000005,173.45702127659575,27.22085106382979,4.617021276595745,10.127659574468085,Top Seller,Not Rated
640e21a7d01df7614a3b4923e990d40c,14940,ibitinga,SP,116,137,7598.88,55.46627737226277,17.85576642335766,4.262773722627737,9.992647058823529,Top Seller,Not Rated
d57e18d5f73c7ccb7f7339b61166898d,3613,sao paulo,SP,61,63,3187.7,50.598412698412695,14.65857142857143,4.444444444444445,8.666666666666666,Established,Not Rated
dd2bdf855a9172734fbc3744021ae9b9,31255,belo horizonte,MG,108,113,10816.7,95.72300884955753,18.028141592920356,3.794392523364486,14.745454545454546,Top Seller,Not Rated
9d213f303afae4983637247556438ede,14940,ibitinga,SP,2,3,47.7,15.9,24.37,5.0,6.333333333333333,Emerging,Excellent
aadfe0417e61315688b6bd7043361e25,74340,goiania,GO,1,1,289.9,289.9,14.28,4.0,6.0,Growing,Good
079d295dcbf06ee8bb1b65ba964eb2b6,2124,sao paulo,SP,5,10,349.3,34.93,19.079,4.8,6.3,Growing,Not Rated
55c26bcb609f480eb7868594245febb5,14910,tabatinga,SP,6,6,664.4000000000001,110.73333333333335,26.971666666666664,4.0,9.333333333333334,Growing,Good
cbf09e831b0c11f6f23ffb51004db972,9726,sbc/sp,SP,10,10,1535.2,153.52,28.02,4.4,4.7,Established,Not Rated
7fdb0720c8d7c9075538b365dc8c3a22,85904,toledo,PR,9,10,1804.0,180.4,48.431,2.4,17.1,Established,Not Rated
933446e9a59dece7ae9175103820ca8f,81730,curitiba,PR,2,3,381.39,127.13,19.153333333333332,2.3333333333333335,24.0,Growing,Not Rated
3f8247d0f772ffa58560e5c682521ad5,89211,joinville,SC,1,1,139.9,139.9,18.55,3.0,,Emerging,Average
e46bc031f2c5bae4ccb40bb90712e9b4,5174,sao paulo,SP,1,1,277.3,277.3,50.09,1.0,,Growing,Poor
4aba391bc3b88717ce08eb11e44937b2,45816,arraial d'ajuda (porto seguro),BA,29,30,7595.87,253.19566666666665,27.978,3.9,16.464285714285715,Top Seller,Not Rated
fcba71d4d5db057f43249145e4eb1e27,13481,limeira,SP,3,3,494.55,164.85,17.906666666666666,4.666666666666667,18.0,Growing,Not Rated
c747d5b92c7648417faea95d36d763e8,61800,pacatuba,CE,1,1,139.0,139.0,85.75,5.0,12.0,Emerging,Excellent
715bbd5ba4e6b74cb0d2f29eb45058b0,13930,serra negra,SP,62,64,4043.3,63.1765625,19.8840625,4.46875,11.5,Top Seller,Not Rated
1430239a858e7682bbc43b20758af153,4087,sao paulo,SP,18,23,660.79,28.729999999999997,11.684782608695652,3.9565217391304346,6.863636363636363,Growing,Not Rated
bb7a14e229b1c95156719c3d9552eeee,23095,rio de janeiro,RJ,11,11,3190.1,290.0090909090909,29.940909090909088,4.181818181818182,11.3,Established,Not Rated
d598f929fc44e1e38678e7f47250ec04,73801,formosa,GO,1,1,69.9,69.9,37.4,5.0,11.0,Emerging,Excellent
edc518ba25576a0188a0e8f2c3af186f,7023,guarulhos,SP,6,8,1647.3899999999999,205.92374999999998,32.769999999999996,3.5,6.25,Established,Not Rated
4c18691b6037662be2df78a765d98ab5,3167,sao paulo,SP,63,67,3195.52,47.694328358208956,16.731194029850748,3.8358208955223883,8.761194029850746,Established,Not Rated
8f2b51a30523cdecddc2f179f351c7d6,4833,sao paulo,SP,7,8,1027.9,128.4875,18.541249999999998,3.875,12.375,Established,Not Rated
6b536a23086fba0d58c08d68814397f6,24346,niteroi,RJ,19,23,2068.8,89.94782608695652,16.050869565217393,3.9130434782608696,13.681818181818182,Established,Not Rated
95f83f51203c626648c875dd41874c7f,37564,borda da mata,MG,52,67,3217.46,48.02179104477612,24.015671641791045,3.208955223880597,10.692307692307692,Established,Not Rated
6b243f80ed07b10f0e8aa0f21a205f3c,81825,curitiba,PR,79,89,6260.1,70.33820224719102,17.385393258426966,4.022471910112359,10.561797752808989,Top Seller,Not Rated
e7f3bf1ecd8526eb7f3b18059e6716e5,11680,ubatuba,SP,18,19,1471.54,77.44947368421053,14.534210526315789,4.368421052631579,8.277777777777779,Established,Not Rated
4d600e08ecbe08258c79e536c5a42fee,85988,entre rios do oeste,PR,8,8,4465.34,558.1675,21.015,4.0,12.428571428571429,Top Seller,Good
2089a6d640999f9b9141ac719b2af596,13566,sao carlos,SP,44,44,8830.82,200.70045454545453,15.798181818181819,3.727272727272727,19.024390243902438,Top Seller,Not Rated
2a167ca73899c85001a837d8fb4962f6,37540,sao paulo,SP,2,3,4097.0,1365.6666666666667,33.54,4.333333333333333,7.0,Top Seller,Not Rated
458c6fa920810ce2492da71bc26d9eec,15813,catanduva,SP,2,2,756.76,378.38,52.805,2.5,25.0,Growing,Not Rated
7494d0dcba8551df6cf37f1b905dc2f7,11013,santos,SP,1,1,45.9,45.9,17.07,3.0,6.0,Emerging,Average
698f5fa55a5f73d0740e9d9a773e8093,20751,rio de janeiro,RJ,4,6,120.0,20.0,13.998333333333335,4.833333333333333,5.5,Emerging,Not Rated
4f0d637c1197fd65405ebd755ac9f86b,6768,taboao da serra,SP,2,2,199.8,99.9,16.335,5.0,6.5,Emerging,Excellent
3969863bb8af7f72580b3b1ffd3a17b3,3550,sao paulo,SP,12,13,623.15,47.934615384615384,17.451538461538462,4.0,9.384615384615385,Growing,Good
2a5b78b41cd05baeac8df54c6606b92c,35570,formiga,MG,49,60,19025.36,317.08933333333334,18.457833333333333,4.083333333333333,8.892857142857142,Top Seller,Not Rated
1f7dfad2cb384ea4d2d7e1ffbd78c407,1139,sao paulo,SP,1,1,49.0,49.0,8.29,1.0,6.0,Emerging,Poor
08f5819815f3d06545011850bd70f0a8,11075,santos,SP,3,3,452.0,150.66666666666666,23.61,4.666666666666667,7.666666666666667,Growing,Not Rated
b32be1695eb7ec5f10f72d9610a12527,95012,caxias do sul,RS,45,46,26874.0,584.2173913043479,64.28304347826086,4.088888888888889,11.911111111111111,Top Seller,Not Rated
b94cc9f10ddc85e4ba73a6f7974e7101,27930,macae,RJ,39,39,25346.1,649.9,26.215128205128206,4.297297297297297,10.102564102564102,Top Seller,Not Rated
53243585a1d6dc2643021fd1853d8905,42738,lauro de freitas,BA,358,410,222776.05,543.3562195121951,31.903975609756095,4.075980392156863,12.94,Top Seller,Not Rated
6df688df543f90e9b38f4319e75a9d88,31230,belo horizonte,MG,40,56,1949.96,34.82071428571429,13.992857142857144,4.517857142857143,7.7272727272727275,Established,Not Rated
7f40d06aa0b5f1aa4f41af8c0480e2ef,13506,rio claro,SP,6,6,1309.94,218.32333333333335,20.946666666666665,4.833333333333333,3.6666666666666665,Established,Not Rated
dd88d13bea9e4c2bf47daf224f8141e5,95900,lajeado,RS,1,1,458.0,458.0,29.38,5.0,5.0,Growing,Excellent
72c38a04bd6a1c3dbc5298425a0db86d,85804,cascavel,PR,4,5,647.3,129.45999999999998,22.669999999999998,3.8,7.4,Growing,Not Rated
9e17b9d64683aebcbb9ee362d06463b4,14020,ribeirao preto,SP,2,3,98.69999999999999,32.9,12.656666666666666,1.0,,Emerging,Poor
b5bb2b985208834bd5bd86c7a402bbad,95800,venancio aires,RS,2,2,621.06,310.53,19.33,5.0,10.5,Growing,Excellent
b1fecf4da1fa2689bccffa0121953643,79107,campo grande,MS,19,20,3669.6400000000003,183.48200000000003,19.854,4.95,10.2,Top Seller,Not Rated
7b1222c3624aa89b9558b50a2594188c,15041,sao jose do rio preto,SP,22,22,10103.52,459.2509090909091,20.798636363636362,4.454545454545454,17.272727272727273,Top Seller,Not Rated
e595809a6c31ec4314fd06ef198c244d,88370,navegantes,SC,1,1,39.0,39.0,18.23,5.0,15.0,Emerging,Excellent
ba6b68b55fe8704377a7d43c8e5c0185,30130,belo horizonte,MG,5,5,739.77,147.954,18.49,4.2,10.2,Growing,Not Rated
b8114f2f589a6804810f04f99b36b498,9633,sao bernardo do campo,SP,8,11,1399.62,127.23818181818181,26.582727272727276,4.7272727272727275,4.818181818181818,Established,Not Rated
83d7070a0b9a8b4625fa8682b819fabb,6717,cotia,SP,2,2,694.77,347.385,63.815,1.0,,Growing,Poor
570d4583587a5fe2d47c7be89b91ad27,2220,sao paulo,SP,2,2,125.25,62.625,11.835,5.0,5.0,Emerging,Excellent
9591fc341b1bfb7ef561e2968ec6e011,4456,sao paulo,SP,1,1,79.9,79.9,14.31,1.0,,Emerging,Poor
0af977692321d895349eded183341d28,11070,santos,SP,2,2,257.75,128.875,9.735,4.5,2.0,Growing,Not Rated
b33aaadd1a8891d2dfef0c4c3bdf0371,13481,limeira,SP,16,17,1504.0,88.47058823529412,21.12,3.764705882352941,13.235294117647058,Established,Not Rated
5d9dc90a686a8fddacffab6bab5653a3,6513,santana de parnaiba,SP,12,12,3761.94,313.495,30.7775,4.166666666666667,8.166666666666666,Top Seller,Not Rated
cc80e2f693fa6e2408f47ccf62413fc1,81050,curitiba,PR,2,2,420.0,210.0,44.315,4.0,14.0,Growing,Good
dee656f0f566ed1aa85bd137c943f08f,12701,cruzeiro,SP,93,95,6271.9800000000005,66.02084210526316,17.859894736842104,4.382978723404255,12.01063829787234,Top Seller,Not Rated
ace601496e211a664100321f038f50af,2372,sao paulo,SP,1,1,165.0,165.0,14.92,2.0,,Emerging,Poor
d673a59aac7a70d8b01e6902bf090a11,14940,ibitinga,SP,79,84,3908.94,46.535000000000004,18.93595238095238,3.9642857142857144,13.321428571428571,Top Seller,Not Rated
966cb4760537b1404caedd472cc610a5,9920,diadema,SP,75,75,51286.05,683.8140000000001,21.9976,3.8513513513513513,9.522388059701493,Top Seller,Not Rated
d4a5e99e0dd915df64ba55a7fbd583fd,5041,sao paulo,SP,2,6,65.15,10.858333333333334,14.1,1.6666666666666667,12.666666666666666,Emerging,Poor
6bcb2352a2a0c38b845f598298ab9d26,87050,maringa,PR,2,2,31.8,15.9,13.79,3.0,11.0,Emerging,Average
2c2c9832d1bb38c5b0034a3b47d313ee,97050,santa maria,RS,1,1,49.9,49.9,18.45,3.0,12.0,Emerging,Average
f3b80352b986ab4d1057a4b724be19d0,71200,brasilia,DF,87,92,10505.1,114.1858695652174,23.77858695652174,4.130434782608695,10.087912087912088,Top Seller,Not Rated
b452cb0ae35044c4a53179c39f49fb06,18047,sorocaba,SP,2,2,63.699999999999996,31.849999999999998,19.145,4.0,16.5,Emerging,Good
0307f7565ff85b299b6e5ef162b1b1a9,15085,sao jose do rio preto,SP,7,7,4728.8,675.5428571428572,39.25285714285714,3.142857142857143,14.666666666666666,Top Seller,Not Rated
ffeee66ac5d5a62fe688b9d26f83f534,15130,mirassol,SP,14,14,1839.8600000000001,131.41857142857143,29.977857142857143,4.214285714285714,17.642857142857142,Established,Not Rated
3bfad056cf05c00dabe2f895925d83b1,6033,osasco,SP,1,5,206.64999999999998,41.33,9.34,1.0,,Emerging,Poor
9aa388272ee334b6ae07bc73706e254a,36886,muriae,MG,6,7,678.0,96.85714285714286,26.208571428571428,3.857142857142857,7.142857142857143,Growing,Not Rated
74bafed391319577bce6f4d2acc0589a,1311,sao paulo,SP,3,3,1847.0,615.6666666666666,79.24333333333334,2.6666666666666665,6.333333333333333,Established,Not Rated
2b03ac196f5ed62ac483960fe0fa3b65,2510,sao paulo,SP,7,7,843.1,120.44285714285715,13.155714285714286,4.142857142857143,12.571428571428571,Established,Not Rated
0b64bcdb0784abc139af04077d49a20e,92420,canoas,RS,4,4,137.6,34.4,17.052500000000002,4.75,8.0,Emerging,Not Rated
0bfd0b434243adc5c2e1aa6baf19c6aa,22745,rio de janeiro,RJ,6,6,371.2,61.86666666666667,10.964999999999998,3.6666666666666665,8.0,Growing,Not Rated
92d14edfb62ee5ae7fdff70b0f4e7233,9810,sao bernardo do campo,SP,8,13,322.0,24.76923076923077,12.742307692307692,2.769230769230769,6.461538461538462,Growing,Not Rated
5e105f5c9f63f5f1fd75d6cb942e55b1,15076,sao jose do rio preto,SP,8,8,1471.9,183.9875,34.22875,4.5,9.0,Established,Not Rated
2fb25ab44bdbeae6a4d816e0d0c9d500,27274,volta redonda,RJ,5,5,683.08,136.616,15.642000000000001,4.8,8.0,Growing,Not Rated
ed4311e67debd72b8610a5347a743087,7170,guarulhos,SP,25,26,3636.0,139.84615384615384,27.185,4.48,7.576923076923077,Top Seller,Not Rated
5bf397d04035b5f45cc41e82ec106803,4144,sao paulo,SP,3,4,1525.0,381.25,11.82,4.25,2.75,Established,Not Rated
f9bbdd976532d50b7816d285a22bd01e,5319,sao paulo,SP,2,2,268.0,134.0,15.184999999999999,5.0,14.0,Growing,Excellent
e3e15e2c0b9700561efac21c6be48066,5315,sao paulo,SP,3,4,97.24,24.31,10.625,2.5,,Emerging,Not Rated
a5bff0f43eb51f0cad7c37fac7244c8a,4827,sao paulo,SP,4,5,445.0,89.0,19.253999999999998,4.8,15.0,Growing,Not Rated
f52c2422904463fdd7741f99045fecb6,9230,santo andre/sao paulo,SP,12,13,567.79,43.676153846153845,13.616153846153846,4.3076923076923075,5.0,Growing,Not Rated
14f2b3587172b9db894c9bad8dab520b,95240,ipe,RS,2,2,244.0,122.0,43.03,2.5,13.5,Growing,Not Rated
1354d51653f645349064725ed204e85e,1230,sao paulo,SP,18,20,2410.0,120.5,14.236,3.8,8.7,Established,Not Rated
eaaa46e98c9e61f6764dd1d7a2ab8b3e,59775,messias targino,RN,1,1,98.0,98.0,27.64,5.0,11.0,Emerging,Excellent
5b664594895aefb418afaee6d40a9a23,25750,petropolis,RJ,16,22,1008.8,45.85454545454545,10.29,3.6363636363636362,10.045454545454545,Established,Not Rated
bf00385a5f7fc1ef39a13c2e9ee50a5f,1224,sao paulo,SP,29,29,870.3,30.010344827586206,11.818275862068965,4.310344827586207,5.428571428571429,Established,Not Rated
391bbd13b6452244774beff1824006ed,13082,campinas,SP,2,2,127.8,63.9,17.7,1.0,44.0,Emerging,Poor
c714262700f93defc16bf17a51a4cb23,2751,sao paulo,SP,4,4,421.8,105.45,17.3825,3.75,9.75,Growing,Not Rated
bcd2d7510d58e293f20fad6438c1b314,81540,curitiba,PR,1,1,23.9,23.9,15.56,,33.0,Emerging,Not Rated
ec4608a1f76453166bb312b2968aeaf4,13660,porto ferreira,SP,18,35,1181.75,33.76428571428571,26.846,2.6857142857142855,13.620689655172415,Established,Not Rated
5c603ffb38cbbf25a0e0698941324143,37004,varginha,MG,2,2,348.8,174.4,22.405,1.0,,Growing,Poor
2bd05d410a8fd26dc4184a15f4f2f588,31130,belo horizonte,MG,6,7,1316.73,188.1042857142857,28.36285714285714,5.0,8.714285714285714,Established,Excellent
4dab98ca6cd6d3df586203cefd28a042,91150,porto alegre,RS,1,1,154.9,154.9,18.33,5.0,28.0,Emerging,Excellent
293dee954235e4e4e43f129313625ebe,72125,brasilia,DF,8,8,1778.92,222.365,30.0375,5.0,14.125,Established,Excellent
cd68562d3f44870c08922d380acae552,14050,ribeirao preto,SP,125,132,18569.7,140.67954545454546,16.72340909090909,3.8396946564885495,16.286821705426355,Top Seller,Not Rated
082e0bf4cb865a6533b1e8e498cc0255,18608,botucatu,SP,11,23,2073.3,90.14347826086957,43.08826086956522,3.3043478260869565,12.73913043478261,Established,Not Rated
c286ec035ee04ba81c97508f0b5df544,81320,curitiba,PR,2,2,493.0,246.5,36.45,2.5,14.0,Growing,Not Rated
dd8a29ce82d5c705ba932d81494600a5,8220,sao paulo,SP,2,2,205.75,102.875,13.75,3.5,8.5,Emerging,Not Rated
41da412d33e8da4f22baf55cb1bde82c,29260,domingos martins,ES,15,21,862.9,41.09047619047619,17.81714285714286,4.714285714285714,8.80952380952381,Established,Not Rated
782f78b632a43875dd5b53e3e49c9564,13030,campinas,SP,2,3,146.01,48.669999999999995,13.853333333333333,3.6666666666666665,9.0,Emerging,Not Rated
28405831a29823802aa22c084cfd0649,3644,sao paulo,SP,7,7,245.0,35.0,12.597142857142858,4.285714285714286,6.5,Growing,Not Rated
fe19dce63ae80346207c6c55713d1023,38010,uberaba,MG,1,1,49.9,49.9,21.82,5.0,7.0,Emerging,Excellent
a67780aba9dd436e7ac0aa1f889e73ec,19027,presidente prudente,SP,6,6,863.0,143.83333333333334,29.673333333333336,3.6666666666666665,21.333333333333332,Established,Not Rated
d594982fd877af63ace38ea1fca27c76,1031,sao paulo,SP,7,7,217.04,31.005714285714284,13.237142857142857,4.428571428571429,7.714285714285714,Growing,Not Rated
dda37071807e404c5bb2a1590c66326f,3282,sao paulo,SP,1,1,199.99,199.99,19.28,5.0,16.0,Emerging,Excellent
5bc55dbe2f12b6af6d83ed46023e0dc8,35170,coronel fabriciano,MG,17,21,2992.1,142.48095238095237,19.87047619047619,2.3333333333333335,12.523809523809524,Established,Not Rated
b1b3948701c5c72445495bd161b83a4c,3390,sao paulo,SP,18,18,24699.19,1372.177222222222,27.016666666666666,1.7222222222222223,22.928571428571427,Top Seller,Poor
4e92348462c75b6c842b994ce84a0ed4,94930,cachoeirinha,RS,1,1,69.9,69.9,15.59,5.0,9.0,Emerging,Excellent
6e13dd869aa7185f601c941423abcc8f,5311,sao paulo,SP,5,6,522.0,87.0,12.68,4.833333333333333,4.166666666666667,Growing,Not Rated
723cd880edaacdb998898b67c8f9da30,14940,ibitinga,SP,11,12,2136.5299999999997,178.04416666666665,34.425,4.166666666666667,9.25,Established,Not Rated
00ee68308b45bc5e2660cd833c3f81cc,3333,sao paulo,SP,135,172,20260.0,117.79069767441861,18.49220930232558,4.3274853801169595,8.732558139534884,Top Seller,Not Rated
1fbe10c70e30765ed1de86d9f7e98409,9320,maua,SP,2,6,98.75,16.458333333333332,9.893333333333333,1.5,7.833333333333333,Emerging,Poor
001e6ad469a905060d959994f1b41e4f,24754,sao goncalo,RJ,1,1,250.0,250.0,17.94,1.0,,Growing,Poor
685b870da5b52a710782c9c0fefbeb5b,9820,sao bernardo do campo,SP,2,2,627.0,313.5,21.99,2.0,39.5,Growing,Poor
701938c450705b8ae65fc923b70f35c7,15014,s jose do rio preto,SP,75,112,11983.28,106.99357142857143,34.0075,3.765765765765766,11.963963963963964,Top Seller,Not Rated
f3862c2188522d89860c38a3ea8b550d,14092,ribeirao preto,SP,1,1,15.5,15.5,12.79,5.0,5.0,Emerging,Excellent
f5f1f2c5f923f36ad79ea1d07185ddc9,19820,taruma,SP,12,13,1912.15,147.08846153846156,15.667692307692308,3.076923076923077,12.363636363636363,Established,Not Rated
cf8ab1616079e2793aa29d524df01bb1,4088,sao paulo,SP,9,9,14391.0,1599.0,84.37444444444445,2.0,25.833333333333332,Top Seller,Poor
160851d3ece7aa1a510f8d1a4bb8a8af,17400,garca,SP,2,2,102.05,51.025,19.549999999999997,5.0,5.0,Emerging,Excellent
61c36f0fc4a47f9532e5512b66668e62,7043,guarulhos,SP,1,1,750.0,750.0,17.69,1.0,12.0,Growing,Poor
59b22a78efb79a4797979612b885db36,38414,uberlandia,MG,125,133,27184.5,204.39473684210526,36.82383458646616,3.9696969696969697,12.045112781954888,Top Seller,Not Rated
553a440137d6e0cf776aee0bb83ac9f5,13481,limeira,SP,2,2,144.8,72.4,15.17,1.0,22.5,Emerging,Poor
ea8482cd71df3c1969d7b9473ff13abc,4160,sao paulo,SP,1146,1203,37177.52,30.90400665004156,14.584181213632586,3.952341137123746,12.8510101010101,Top Seller,Not Rated
72bc2cce903c872fe376a8faaa81d237,4693,sao paulo,SP,17,18,2149.2,119.39999999999999,14.209444444444445,4.444444444444445,8.333333333333334,Established,Not Rated
65c255b299faf2d12050937cc219c46c,3060,sao paulo,SP,2,2,88.2,44.1,10.94,4.5,6.5,Emerging,Not Rated
f09e26011d833ddab11593c1a097a92a,13632,pirassununga,SP,1,1,79.9,79.9,22.19,1.0,,Emerging,Poor
72c73be2b085b9d57650dd53eb2004c9,2116,sao paulo,SP,1,1,29.4,29.4,17.92,5.0,17.0,Emerging,Excellent
c2bda99904207edd1834f03e0022b007,8280,sao paulo,SP,2,2,79.8,39.9,10.94,2.5,12.0,Emerging,Not Rated
3d4824f20035949c710eaf111f869d39,18015,sorocaba,SP,9,10,1041.0400000000002,104.10400000000001,17.354,3.9,8.666666666666666,Established,Not Rated
042573af89b6d931f672efaf789d8358,18015,sorocaba,SP,3,3,413.48,137.82666666666668,21.69666666666667,3.6666666666666665,19.666666666666668,Growing,Not Rated
5b925e1d006e9476d738aa200751b73b,4567,sao paulo,SP,63,63,7748.5,122.9920634920635,16.719682539682537,4.603174603174603,10.46031746031746,Top Seller,Not Rated
06bb3a2fe5e7b7a845b13e8fb91bd944,31844,belo horizonte,MG,17,18,1536.19,85.3438888888889,18.11888888888889,4.611111111111111,8.333333333333334,Established,Not Rated
5f5a58930c3c35f3b5af264f34fb8c85,14020,ribeirao preto,SP,3,3,560.0,186.66666666666666,22.863333333333333,5.0,7.666666666666667,Growing,Excellent
fe2032dab1a61af8794248c8196565c9,13030,campinas,SP,294,306,65959.61,215.55428104575162,15.42921568627451,4.3841059602649,10.118032786885246,Top Seller,Not Rated
3092c0b297aacfb4bb6e056ebe13b9b8,7402,aruja,SP,19,21,1623.9,77.32857142857144,17.147142857142857,3.5714285714285716,13.176470588235293,Established,Not Rated
c004e5ea15737026cecaee0447e00b75,2035,sao paulo,SP,2,2,4700.0,2350.0,87.16,1.0,33.0,Top Seller,Poor
8629a7efec1aab257e58cda559f03ba7,74223,goiania,GO,1,1,45.22,45.22,18.89,1.0,59.0,Emerging,Poor
1c56ffe0e9dea2657fc6e95b53f40b13,13575,sao carlos,SP,3,3,183.0,61.0,28.13,4.333333333333333,6.333333333333333,Emerging,Not Rated
74a9b9bddf14ece02beb81f52c41a88d,1156,sao paulo,SP,2,2,95.0,47.5,11.03,3.5,11.5,Emerging,Not Rated
1cbd32d00d01bb8087a5eb088612fd9c,3363,sp / sp,SP,11,12,1045.47,87.1225,20.338333333333335,4.25,11.75,Established,Not Rated
850857dfac77488c307e2b1cbd84ab5a,85802,cascavel,PR,1,1,1599.0,1599.0,39.72,5.0,2.0,Established,Excellent
e0a366315b1b726b6c7832d664c0f530,2258,sao paulo,SP,43,51,7400.09,145.09980392156862,14.609411764705882,4.333333333333333,6.9411764705882355,Top Seller,Not Rated
4049512728d969bec69f84088b012416,30310,belo horizonte,MG,7,9,389.84,43.315555555555555,17.825555555555557,5.0,10.555555555555555,Growing,Excellent
120476eb7a04c149d14772edaf5d9bf2,23954,angra dos reis,RJ,4,6,2368.8,394.8,25.138333333333335,3.8333333333333335,6.333333333333333,Established,Not Rated
cd6efc47efaabf134f8bdb654e10b4f1,23050,rio de janeiro,RJ,31,32,4158.55,129.9546875,18.7065625,4.5,8.09375,Top Seller,Not Rated
2a7c6c0b0d5efde2bf75ec1e1cec2d41,87015,maringa,PR,3,3,147.6,49.199999999999996,14.813333333333333,3.3333333333333335,10.333333333333334,Emerging,Not Rated
4e17c65a516f69d023a2ae78b84f28d6,8673,suzano,SP,61,74,7639.26,103.23324324324325,15.615405405405404,4.081081081081081,14.391891891891891,Top Seller,Not Rated
a8739afb32aaa45e01815ca76f76f54b,9850,sao bernardo do campo,SP,13,15,298.83,19.922,17.648666666666667,3.466666666666667,8.933333333333334,Growing,Not Rated
d4828feed4cda2cd9d6b37899a95a71e,63020,juzeiro do norte,CE,1,1,39.9,39.9,22.21,2.0,13.0,Emerging,Poor
e3d3b3efac954a60d61be70b7e05b49b,3370,sao paulo,SP,3,3,1282.05,427.34999999999997,41.26,4.333333333333333,10.666666666666666,Established,Not Rated
d558ebe531605a1285ab2b1bc3256dfb,35501,divinopolis,MG,3,3,709.0,236.33333333333334,24.41,4.666666666666667,9.0,Growing,Not Rated
c7a0a13cbcf29d5ce51c8f80afdc0b89,89170,laurentino,SC,8,9,483.08000000000004,53.67555555555556,19.413333333333334,4.222222222222222,9.555555555555555,Growing,Not Rated
33ac3e28642ab8bda860a2f693000e78,6717,cotia,SP,34,35,3661.03,104.60085714285715,14.002571428571429,4.228571428571429,8.17142857142857,Top Seller,Not Rated
8936ba0de1073ee888cb3185ae5dc661,3372,sao paulo,SP,1,1,389.99,389.99,22.22,5.0,13.0,Growing,Excellent
18a349e75d307f4b4cc646a691ed4216,1319,sao paulo,SP,121,148,8711.53,58.86168918918919,14.851554054054056,3.3945578231292517,10.6796875,Top Seller,Not Rated
a72c2f59332659e361d647515c698798,95270,flores da cunha,RS,5,6,802.9,133.81666666666666,21.838333333333335,4.833333333333333,9.666666666666666,Growing,Not Rated
b55638ad525e906c698fa2ce742c1742,88780,imbituba,SC,11,12,1094.8,91.23333333333333,24.239166666666666,4.166666666666667,22.166666666666668,Established,Not Rated
be9a160a9011f627c3e121d076c1ec7b,89256,jaragua do sul,SC,7,7,2934.0,419.14285714285717,35.50285714285714,3.5714285714285716,14.4,Established,Not Rated
ed859002ad59dbf8cf3602696a6c3000,86035,londrina,PR,7,13,2421.7,186.28461538461536,20.68769230769231,4.0,21.454545454545453,Established,Good
12b9676b00f60f3b700e83af21824c0e,95780,montenegro,RS,135,135,26774.0,198.32592592592593,26.43474074074074,4.522388059701493,14.631578947368421,Top Seller,Not Rated
ef2fbc2b607d8492bcffe657a4645434,20051,rio de janeiro,RJ,20,22,970.8,44.127272727272725,16.495,3.909090909090909,6.571428571428571,Established,Not Rated
a080fc8a850289b27500f6b49cca2553,3382,sao paulo,SP,4,4,383.0,95.75,13.1425,4.75,4.75,Growing,Not Rated
